   1.1000000000000001                0  0.50000000000000000     
   1.1000000000000001                1   2.2000000000000002     
   1.1000000000000001                2   1.9006635554218252     
   1.1000000000000001                3   5.5752797625706885     
   1.1000000000000001                4   7.2250439018174664     
   1.1000000000000001                5   8.4773848447991629     
   1.1000000000000001                6   9.1549184203381078     
   1.1000000000000001                7   9.2072322398828987     
   1.1000000000000001                8   8.7002098971982917     
   1.1000000000000001                9   7.7777114509556808     
   1.1000000000000001               10   6.6144687504500244     
   1.1000000000000001               11   5.3755682543339889     
   1.1000000000000001               12   4.1906265641522999     
   1.1000000000000001               13   3.1437374371369637     
   1.1000000000000001               14   2.2757060528191024     
   1.1000000000000001               15   1.5933832465550501     
   1.1000000000000001               16   1.0813378893615304     
   1.1000000000000001               17  0.71258481565809206     
   1.1000000000000001               18  0.45672433720138184     
   1.1000000000000001               19  0.28513347142490858     
   1.1000000000000001               20  0.17361586051857100     
   1.1000000000000001               21  0.10322719953680645     
   1.1000000000000001               22   5.9997334314699433E-002
   1.1000000000000001               23   3.4121769754411266E-002
   1.1000000000000001               24   1.9005791125734747E-002
   1.1000000000000001               25   1.0376640674992674E-002
