   3.1415926535900001       -1.0000041678091427       -1.0000000000000000        1.0000000000000001E-005   4.1678091426966546E-006   1.0000000000000001E-005   4.1678091426966546E-006
   3.1415926535900001      -0.99999986473955571       -1.0000000000000000        1.0000000000000002E-006   1.3526044428946449E-007   1.0000000000000002E-006   1.3526044428946449E-007
   3.1415926535900001       -1.0000000035290804       -1.0000000000000000        1.0000000000000002E-007   3.5290803612753052E-009   1.0000000000000002E-007   3.5290803612753052E-009
   3.1415926535900001       -1.0000000035290804       -1.0000000000000000        1.0000000000000004E-008   3.5290803612753052E-009   1.0000000000000004E-008   3.5290803612753052E-009
   3.1415926535900001      -0.99999999992434951       -1.0000000000000000        1.0000000000000005E-009   7.5650485875655704E-011   1.0000000000000005E-009   7.5650485875655704E-011
   3.1415926535900001      -0.99999999992434951       -1.0000000000000000        1.0000000000000006E-010   7.5650485875655704E-011   1.0000000000000006E-010   7.5650485875655704E-011
   3.1415926535900001       -1.0000000000013567       -1.0000000000000000        1.0000000000000006E-011   1.3566925360919413E-012   1.0000000000000006E-011   1.3566925360919413E-012
   3.1415926535900001      -0.99999999999997979       -1.0000000000000000        1.0000000000000006E-012   2.0206059048177849E-014   1.0000000000000006E-012   2.0206059048177849E-014
   3.1415926535900001      -0.99999999999997979       -1.0000000000000000        1.0000000000000007E-013   2.0206059048177849E-014   1.0000000000000007E-013   2.0206059048177849E-014
   3.1415926535900001       -1.0000000000000007       -1.0000000000000000        1.0000000000000008E-014   6.6613381477509392E-016   1.0000000000000008E-014   6.6613381477509392E-016
   3.1415926535900001       -1.0000000000000007       -1.0000000000000000        1.0000000000000009E-015   6.6613381477509392E-016   1.0000000000000009E-015   6.6613381477509392E-016
   3.1415926535900001       -1.0000000000000004       -1.0000000000000000        1.0000000000000010E-016   4.4408920985006262E-016   1.0000000000000010E-016   4.4408920985006262E-016
