           3  0.12538985405720049     
           9  0.10031429291553455     
          27   5.3770187205440738E-002
          81   3.3483729595490452E-002
         243   1.8271849102996590E-002
         729   9.6388052440637521E-003
        2187   5.8369246142889681E-003
        6561   3.5870976272818133E-003
       19683   1.8221141944743157E-003
